종목코드,종목명,산업,섹터,DT
000210,DL,소재,소재,20240604
121600,나노신소재,소재,소재,20240604
298050,효성첨단소재,소재,소재,20240604
004000,롯데정밀화학,소재,소재,20240604
005420,코스모화학,소재,소재,20240604
281740,레이크머티리얼즈,소재,소재,20240604
120110,코오롱인더,소재,소재,20240604
456040,OCI,소재,소재,20240604
002710,TCC스틸,소재,소재,20240604
006110,삼아알미늄,소재,소재,20240604
285130,SK케미칼,소재,소재,20240604
006650,대한유화,소재,소재,20240604
101360,에코앤드림,소재,소재,20240604
069260,TKG휴켐스,소재,소재,20240604
014830,유니드,소재,소재,20240604
009520,포스코엠텍,소재,소재,20240604
093370,후성,소재,소재,20240604
460860,동국제강,소재,소재,20240604
178920,PI첨단소재,소재,소재,20240604
008730,율촌화학,소재,소재,20240604
161000,애경케미칼,소재,소재,20240604
005690,파미셀,소재,소재,20240604
001340,백광산업,소재,소재,20240604
003030,세아제강지주,소재,소재,20240604
089010,켐트로닉스,소재,소재,20240604
000070,삼양홀딩스,소재,소재,20240604
001430,세아베스틸지주,소재,소재,20240604
002840,미원상사,소재,소재,20240604
104830,원익머트리얼즈,소재,소재,20240604
014820,동원시스템즈,소재,소재,20240604
007690,국도화학,소재,소재,20240604
002030,아세아,소재,소재,20240604
104700,한국철강,소재,소재,20240604
033500,동성화인텍,소재,소재,20240604
004430,송원산업,소재,소재,20240604
008350,남선알미늄,소재,소재,20240604
001230,동국홀딩스,소재,소재,20240604
016380,KG스틸,소재,소재,20240604
357550,석경에이티,소재,소재,20240604
002310,아세아제지,소재,소재,20240604
213500,한솔제지,소재,소재,20240604
002240,고려제강,소재,소재,20240604
017860,DS단석,소재,소재,20240604
002960,한국쉘석유,소재,소재,20240604
005810,풍산홀딩스,소재,소재,20240604
004560,현대비앤지스틸,소재,소재,20240604
001390,KG케미칼,소재,소재,20240604
005160,동국산업,소재,소재,20240604
005950,이수화학,소재,소재,20240604
251970,펌텍코리아,소재,소재,20240604
003240,태광산업,소재,소재,20240604
460850,동국씨엠,소재,소재,20240604
306200,세아제강,소재,소재,20240604
025860,남해화학,소재,소재,20240604
268280,미원에스씨,소재,소재,20240604
001780,알루코,소재,소재,20240604
084010,대한제강,소재,소재,20240604
002810,삼영무역,소재,소재,20240604
298000,효성화학,소재,소재,20240604
004090,한국석유,소재,소재,20240604
115390,락앤락,소재,소재,20240604
005010,휴스틸,소재,소재,20240604
011500,한농화성,소재,소재,20240604
034810,해성산업,소재,소재,20240604
017890,한국알콜,소재,소재,20240604
102260,동성케미컬,소재,소재,20240604
001940,KISCO홀딩스,소재,소재,20240604
058430,포스코스틸리온,소재,소재,20240604
016590,신대양제지,소재,소재,20240604
081000,일진다이아,소재,소재,20240604
220260,켐트로스,소재,소재,20240604
008970,동양철관,소재,소재,20240604
027410,BGF,소재,소재,20240604
027970,한국제지,소재,소재,20240604
003720,삼영,소재,소재,20240604
025820,이구산업,소재,소재,20240604
251370,와이엠티,소재,소재,20240604
012610,경인양행,소재,소재,20240604
018470,조일알미늄,소재,소재,20240604
023440,제이스코홀딩스,소재,소재,20240604
138490,코오롱ENP,소재,소재,20240604
100130,동국S&C,소재,소재,20240604
000180,성창기업지주,소재,소재,20240604
139990,아주스틸,소재,소재,20240604
014580,태경비케이,소재,소재,20240604
027580,상보,소재,소재,20240604
004150,한솔홀딩스,소재,소재,20240604
012320,경동인베스트,소재,소재,20240604
025000,KPX케미칼,소재,소재,20240604
124500,아이티센,소재,소재,20240604
004250,NPC,소재,소재,20240604
012800,대창,소재,소재,20240604
104480,티케이케미칼,소재,소재,20240604
000970,한국주철관,소재,소재,20240604
272550,삼양패키징,소재,소재,20240604
092790,넥스틸,소재,소재,20240604
006890,태경케미컬,소재,소재,20240604
003650,미창석유,소재,소재,20240604
009580,무림P&P,소재,소재,20240604
100250,진양홀딩스,소재,소재,20240604
006840,AK홀딩스,소재,소재,20240604
055490,테이팩스,소재,소재,20240604
107590,미원홀딩스,소재,소재,20240604
083420,그린케미칼,소재,소재,20240604
014160,대영포장,소재,소재,20240604
015890,태경산업,소재,소재,20240604
004540,깨끗한나라,소재,소재,20240604
000480,CR홀딩스,소재,소재,20240604
023600,삼보판지,소재,소재,20240604
037370,EG,소재,소재,20240604
120240,대정화금,소재,소재,20240604
002200,한국수출포장,소재,소재,20240604
009190,대양금속,소재,소재,20240604
069460,대호에이엘,소재,소재,20240604
134380,미원화학,소재,소재,20240604
008260,NI스틸,소재,소재,20240604
010040,한국내화,소재,소재,20240604
042040,케이피엠테크,소재,소재,20240604
081150,티플랙스,소재,소재,20240604
032560,황금에스티,소재,소재,20240604
002360,SH에너지화학,소재,소재,20240604
011280,태림포장,소재,소재,20240604
036640,HRS,소재,소재,20240604
023900,풍국주정,소재,소재,20240604
025550,한국선재,소재,소재,20240604
092230,KPX홀딩스,소재,소재,20240604
001020,페이퍼코리아,소재,소재,20240604
004890,동일산업,소재,소재,20240604
003780,진양산업,소재,소재,20240604
039240,경남스틸,소재,소재,20240604
024090,디씨엠,소재,소재,20240604
033310,엠투엔,소재,소재,20240604
009200,무림페이퍼,소재,소재,20240604
007590,동방아그로,소재,소재,20240604
462520,조선내화,소재,소재,20240604
014190,원익큐브,소재,소재,20240604
036670,KCI,소재,소재,20240604
058650,세아홀딩스,소재,소재,20240604
007280,한국특강,소재,소재,20240604
002100,경농,소재,소재,20240604
071090,하이스틸,소재,소재,20240604
136410,아셈스,소재,소재,20240604
023450,동남합성,소재,소재,20240604
016100,리더스코스메틱,소재,소재,20240604
021050,서원,소재,소재,20240604
120030,조선선재,소재,소재,20240604
053260,금강철강,소재,소재,20240604
008420,문배철강,소재,소재,20240604
003830,대한화섬,소재,소재,20240604
045060,오공,소재,소재,20240604
128660,피제이메탈,소재,소재,20240604
014440,영보화학,소재,소재,20240604
048470,대동스틸,소재,소재,20240604
009730,이렘,소재,소재,20240604
017480,삼현철강,소재,소재,20240604
177830,파버나인,소재,소재,20240604
318000,KBG,소재,소재,20240604
019440,세아특수강,소재,소재,20240604
010640,진양폴리,소재,소재,20240604
396300,세아메카닉스,소재,소재,20240604
286750,나노브릭,소재,소재,20240604
101240,씨큐브,소재,소재,20240604
004780,대륙제관,소재,소재,20240604
009620,삼보산업,소재,소재,20240604
026940,부국철강,소재,소재,20240604
075970,동국알앤에스,소재,소재,20240604
187790,나노,소재,소재,20240604
069730,DSR제강,소재,소재,20240604
009460,한창제지,소재,소재,20240604
097870,효성오앤비,소재,소재,20240604
017650,대림제지,소재,소재,20240604
002220,한일철강,소재,소재,20240604
004450,삼화왕관,소재,소재,20240604
021040,대호특수강,소재,소재,20240604
247660,나노씨엠에스,소재,소재,20240604
352940,인바이오,소재,소재,20240604
037760,쎄니트,소재,소재,20240604
222420,쎄노텍,소재,소재,20240604
285800,진영,소재,소재,20240604
051630,진양화학,소재,소재,20240604
060380,동양에스텍,소재,소재,20240604
162300,신스틸,소재,소재,20240604
263920,휴엠앤씨,소재,소재,20240604
037230,한국팩키지,소재,소재,20240604
001550,조비,소재,소재,20240604
006740,영풍제지,소재,소재,20240604
294140,레몬,소재,소재,20240604
000590,CS홀딩스,소재,소재,20240604
066430,와이오엠,소재,소재,20240604
012620,원일특강,소재,소재,20240604
155660,DSR,소재,소재,20240604
001560,제일연마,소재,소재,20240604
008370,원풍,소재,소재,20240604
091970,나노캠텍,소재,소재,20240604
024070,WISCOM,소재,소재,20240604
012160,영흥,소재,소재,20240604
050760,에스폴리텍,소재,소재,20240604
263770,유에스티,소재,소재,20240604
002820,SUN&L,소재,소재,20240604
079170,한창산업,소재,소재,20240604
332290,누보,소재,소재,20240604
003080,성보화학,소재,소재,20240604
140520,대창스틸,소재,소재,20240604
133820,화인베스틸,소재,소재,20240604
060480,국일신동,소재,소재,20240604
008870,금비,소재,소재,20240604
001810,무림SP,소재,소재,20240604
002690,동일제강,소재,소재,20240604
007770,한일화학,소재,소재,20240604
340440,세림B&G,소재,소재,20240604
191410,육일씨엔에쓰,소재,소재,20240604
002870,신풍,소재,소재,20240604
048830,엔피케이,소재,소재,20240604
221980,케이디켐,소재,소재,20240604
054410,케이피티유,소재,소재,20240604
010420,한솔PNS,소재,소재,20240604
196700,웹스,소재,소재,20240604
049830,승일,소재,소재,20240604
005820,원림,소재,소재,20240604
000760,이화산업,소재,소재,20240604
014970,삼륭물산,소재,소재,20240604
026910,광진실업,소재,소재,20240604
025890,한국주강,소재,소재,20240604
115570,스타플렉스,소재,소재,20240604
001770,SHD,소재,소재,20240604
028260,삼성물산,산업재,자본재,20240604
012450,한화에어로스페이스,산업재,자본재,20240604
034020,두산에너빌리티,산업재,자본재,20240604
003550,LG,산업재,자본재,20240604
034730,SK,산업재,자본재,20240604
267260,HD현대일렉트릭,산업재,자본재,20240604
009540,HD한국조선해양,산업재,자본재,20240604
010140,삼성중공업,산업재,자본재,20240604
047810,한국항공우주,산업재,자본재,20240604
028050,삼성E&A,산업재,자본재,20240604
010120,LS ELECTRIC,산업재,자본재,20240604
047050,포스코인터내셔널,산업재,자본재,20240604
042660,한화오션,산업재,자본재,20240604
006260,LS,산업재,자본재,20240604
241560,두산밥캣,산업재,자본재,20240604
064350,현대로템,산업재,자본재,20240604
000720,현대건설,산업재,자본재,20240604
329180,HD현대중공업,산업재,자본재,20240604
079550,LIG넥스원,산업재,자본재,20240604
298040,효성중공업,산업재,자본재,20240604
001040,CJ,산업재,자본재,20240604
010620,HD현대미포,산업재,자본재,20240604
002380,KCC,산업재,자본재,20240604
454910,두산로보틱스,산업재,자본재,20240604
017800,현대엘리베이,산업재,자본재,20240604
277810,레인보우로보틱스,산업재,자본재,20240604
272210,한화시스템,산업재,자본재,20240604
375500,DL이앤씨,산업재,자본재,20240604
042670,HD현대인프라코어,산업재,자본재,20240604
443060,HD현대마린솔루션,산업재,자본재,20240604
000150,두산,산업재,자본재,20240604
000880,한화,산업재,자본재,20240604
006360,GS건설,산업재,자본재,20240604
001120,LX인터내셔널,산업재,자본재,20240604
001440,대한전선,산업재,자본재,20240604
047040,대우건설,산업재,자본재,20240604
033100,제룡전기,산업재,자본재,20240604
294870,HDC현대산업개발,산업재,자본재,20240604
003410,쌍용C&E,산업재,자본재,20240604
004990,롯데지주,산업재,자본재,20240604
267270,HD현대건설기계,산업재,자본재,20240604
082740,한화엔진,산업재,자본재,20240604
001740,SK네트웍스,산업재,자본재,20240604
100090,SK오션플랜트,산업재,자본재,20240604
009240,한샘,산업재,자본재,20240604
004800,효성,산업재,자본재,20240604
103590,일진전기,산업재,자본재,20240604
056190,에스에프에이,산업재,자본재,20240604
099320,쎄트렉아이,산업재,자본재,20240604
010780,아이에스동서,산업재,자본재,20240604
005440,현대지에프홀딩스,산업재,자본재,20240604
068240,다원시스,산업재,자본재,20240604
229640,LS에코에너지,산업재,자본재,20240604
344820,KCC글라스,산업재,자본재,20240604
032820,우리기술,산업재,자본재,20240604
017960,한국카본,산업재,자본재,20240604
418550,제이오,산업재,자본재,20240604
001470,삼부토건,산업재,자본재,20240604
060370,LS마린솔루션,산업재,자본재,20240604
383800,LX홀딩스,산업재,자본재,20240604
012630,HDC,산업재,자본재,20240604
108670,LX하우시스,산업재,자본재,20240604
300720,한일시멘트,산업재,자본재,20240604
348340,뉴로메카,산업재,자본재,20240604
013030,하이록코리아,산업재,자본재,20240604
114190,강원에너지,산업재,자본재,20240604
074610,이엔플러스,산업재,자본재,20240604
090360,로보스타,산업재,자본재,20240604
011760,현대코퍼레이션,산업재,자본재,20240604
045100,한양이엔지,산업재,자본재,20240604
090710,휴림로봇,산업재,자본재,20240604
126340,비나텍,산업재,자본재,20240604
014620,성광벤드,산업재,자본재,20240604
101670,하이드로리튬,산업재,자본재,20240604
013890,지누스,산업재,자본재,20240604
023160,태광,산업재,자본재,20240604
006340,대원전선,산업재,자본재,20240604
000500,가온전선,산업재,자본재,20240604
000490,대동,산업재,자본재,20240604
282880,코윈테크,산업재,자본재,20240604
016800,퍼시스,산업재,자본재,20240604
067390,아스트,산업재,자본재,20240604
108490,로보티즈,산업재,자본재,20240604
183190,아세아시멘트,산업재,자본재,20240604
023410,유진기업,산업재,자본재,20240604
035890,서희건설,산업재,자본재,20240604
451760,컨텍,산업재,자본재,20240604
006910,보성파워텍,산업재,자본재,20240604
056080,유진로봇,산업재,자본재,20240604
214430,아이쓰리시스템,산업재,자본재,20240604
075580,세진중공업,산업재,자본재,20240604
004980,성신양회,산업재,자본재,20240604
060310,3S,산업재,자본재,20240604
109610,에스와이,산업재,자본재,20240604
003300,한일홀딩스,산업재,자본재,20240604
071970,STX중공업,산업재,자본재,20240604
025900,동화기업,산업재,자본재,20240604
195990,에이비프로바이오,산업재,자본재,20240604
002900,TYM,산업재,자본재,20240604
002150,도화엔지니어링,산업재,자본재,20240604
011700,한신기계,산업재,자본재,20240604
000390,삼화페인트,산업재,자본재,20240604
019210,와이지-원,산업재,자본재,20240604
099440,스맥,산업재,자본재,20240604
460930,현대힘스,산업재,자본재,20240604
095190,이엠코리아,산업재,자본재,20240604
094820,일진파워,산업재,자본재,20240604
001520,동양,산업재,자본재,20240604
066980,한성크린텍,산업재,자본재,20240604
388720,유일로보틱스,산업재,자본재,20240604
053690,한미글로벌,산업재,자본재,20240604
038500,삼표시멘트,산업재,자본재,20240604
079430,현대리바트,산업재,자본재,20240604
036890,진성티이씨,산업재,자본재,20240604
388050,지투파워,산업재,자본재,20240604
028100,동아지질,산업재,자본재,20240604
140670,알에스오토메이션,산업재,자본재,20240604
105840,우진,산업재,자본재,20240604
053080,케이엔솔,산업재,자본재,20240604
297090,씨에스베어링,산업재,자본재,20240604
065450,빅텍,산업재,자본재,20240604
013120,동원개발,산업재,자본재,20240604
001250,GS글로벌,산업재,자본재,20240604
036190,금화피에스시,산업재,자본재,20240604
002020,코오롱,산업재,자본재,20240604
210540,디와이파워,산업재,자본재,20240604
382900,범한퓨얼셀,산업재,자본재,20240604
026150,특수건설,산업재,자본재,20240604
018310,삼목에스폼,산업재,자본재,20240604
036560,영풍정밀,산업재,자본재,20240604
199430,케이엔알시스템,산업재,자본재,20240604
043220,티에스넥스젠,산업재,자본재,20240604
042370,비츠로테크,산업재,자본재,20240604
010820,퍼스텍,산업재,자본재,20240604
206400,베노티앤알,산업재,자본재,20240604
090350,노루페인트,산업재,자본재,20240604
009160,SIMPAC,산업재,자본재,20240604
015230,대창단조,산업재,자본재,20240604
274090,켄코아에어로스페이스,산업재,자본재,20240604
000860,강남제비스코,산업재,자본재,20240604
007210,벽산,산업재,자본재,20240604
013570,디와이,산업재,자본재,20240604
104460,디와이피엔에프,산업재,자본재,20240604
277880,티에스아이,산업재,자본재,20240604
014940,오리엔탈정공,산업재,자본재,20240604
004380,삼익THK,산업재,자본재,20240604
039570,HDC랩스,산업재,자본재,20240604
015860,일진홀딩스,산업재,자본재,20240604
119850,지엔씨에너지,산업재,자본재,20240604
007820,에스엠코어,산업재,자본재,20240604
011370,서한,산업재,자본재,20240604
186230,그린플러스,산업재,자본재,20240604
100840,SNT에너지,산업재,자본재,20240604
005870,휴니드,산업재,자본재,20240604
199820,제일일렉트릭,산업재,자본재,20240604
014280,금강공업,산업재,자본재,20240604
024840,KBI메탈,산업재,자본재,20240604
002990,금호건설,산업재,자본재,20240604
013580,계룡건설,산업재,자본재,20240604
060560,홈센타홀딩스,산업재,자본재,20240604
002780,진흥기업,산업재,자본재,20240604
255220,SG,산업재,자본재,20240604
361390,제노코,산업재,자본재,20240604
011560,세보엠이씨,산업재,자본재,20240604
389500,에스비비테크,산업재,자본재,20240604
096350,대창솔루션,산업재,자본재,20240604
017040,광명전기,산업재,자본재,20240604
071670,에이테크솔루션,산업재,자본재,20240604
019990,에너토크,산업재,자본재,20240604
105740,디케이락,산업재,자본재,20240604
065950,웰크론,산업재,자본재,20240604
024880,케이피에프,산업재,자본재,20240604
147830,제룡산업,산업재,자본재,20240604
225530,보광산업,산업재,자본재,20240604
159010,아스플로,산업재,자본재,20240604
025950,동신건설,산업재,자본재,20240604
037440,희림,산업재,자본재,20240604
034300,신세계건설,산업재,자본재,20240604
085310,엔케이,산업재,자본재,20240604
017550,수산중공업,산업재,자본재,20240604
448710,코츠테크놀로지,산업재,자본재,20240604
010960,삼호개발,산업재,자본재,20240604
041440,현대에버다임,산업재,자본재,20240604
101930,인화정공,산업재,자본재,20240604
002460,화성산업,산업재,자본재,20240604
051490,나라엠앤디,산업재,자본재,20240604
108380,대양전기공업,산업재,자본재,20240604
317850,대모,산업재,자본재,20240604
015590,KIB플러그에너지,산업재,자본재,20240604
077970,STX엔진,산업재,자본재,20240604
011810,STX,산업재,자본재,20240604
049180,셀루메드,산업재,자본재,20240604
039610,화성밸브,산업재,자본재,20240604
086670,비엠티,산업재,자본재,20240604
066620,국보디자인,산업재,자본재,20240604
004960,한신공영,산업재,자본재,20240604
000320,노루홀딩스,산업재,자본재,20240604
000910,유니온,산업재,자본재,20240604
073010,케이에스피,산업재,자본재,20240604
452280,한선엔지니어링,산업재,자본재,20240604
084180,수성웹툰,산업재,자본재,20240604
025750,한솔홈데코,산업재,자본재,20240604
033540,파라텍,산업재,자본재,20240604
003070,코오롱글로벌,산업재,자본재,20240604
007110,일신석재,산업재,자본재,20240604
309930,오하임앤컴퍼니,산업재,자본재,20240604
092460,한라IMS,산업재,자본재,20240604
090410,덕신이피씨,산업재,자본재,20240604
006390,한일현대시멘트,산업재,자본재,20240604
049430,코메론,산업재,자본재,20240604
054930,유신,산업재,자본재,20240604
119650,KC코트렐,산업재,자본재,20240604
317400,자이에스앤디,산업재,자본재,20240604
010660,화천기계,산업재,자본재,20240604
097230,HJ중공업,산업재,자본재,20240604
003010,혜인,산업재,자본재,20240604
042940,상지건설,산업재,자본재,20240604
005960,동부건설,산업재,자본재,20240604
037350,성도이엔지,산업재,자본재,20240604
126730,코칩,산업재,자본재,20240604
038010,제일테크노스,산업재,자본재,20240604
017510,세명전기,산업재,자본재,20240604
013700,까뮤이앤씨,산업재,자본재,20240604
013810,스페코,산업재,자본재,20240604
014790,HL D&I,산업재,자본재,20240604
004910,조광페인트,산업재,자본재,20240604
054540,삼영엠텍,산업재,자본재,20240604
058730,다스코,산업재,자본재,20240604
003800,에이스침대,산업재,자본재,20240604
101170,우림피티에스,산업재,자본재,20240604
007610,선도전기,산업재,자본재,20240604
005750,대림B&Co,산업재,자본재,20240604
008250,이건산업,산업재,자본재,20240604
465770,STX그린로지스,산업재,자본재,20240604
417970,모델솔루션,산업재,자본재,20240604
000850,화천기공,산업재,자본재,20240604
006050,국영지앤엠,산업재,자본재,20240604
046940,우원개발,산업재,자본재,20240604
189860,서전기전,산업재,자본재,20240604
021320,KCC건설,산업재,자본재,20240604
008830,대동기어,산업재,자본재,20240604
129920,대성하이텍,산업재,자본재,20240604
050860,아세아텍,산업재,자본재,20240604
056730,CNT85,산업재,자본재,20240604
171120,라이온켐텍,산업재,자본재,20240604
049800,우진플라임,산업재,자본재,20240604
446070,유니드비티플러스,산업재,자본재,20240604
010240,흥국,산업재,자본재,20240604
109860,동일금속,산업재,자본재,20240604
013360,일성건설,산업재,자본재,20240604
076080,웰크론한텍,산업재,자본재,20240604
001840,이화공영,산업재,자본재,20240604
011390,부산산업,산업재,자본재,20240604
101000,상상인인더스트리,산업재,자본재,20240604
022220,TKG애강,산업재,자본재,20240604
004870,티웨이홀딩스,산업재,자본재,20240604
138070,신진에스엠,산업재,자본재,20240604
407400,꿈비,산업재,자본재,20240604
002290,삼일기업공사,산업재,자본재,20240604
023960,에쓰씨엔지니어링,산업재,자본재,20240604
119500,포메탈,산업재,자본재,20240604
017000,신원종합개발,산업재,자본재,20240604
415380,스튜디오삼익,산업재,자본재,20240604
054180,메디콕스,산업재,자본재,20240604
006920,모헨즈,산업재,자본재,20240604
008470,부스타,산업재,자본재,20240604
001260,남광토건,산업재,자본재,20240604
092440,기신정기,산업재,자본재,20240604
023350,한국종합기술,산업재,자본재,20240604
317830,에스피시스템스,산업재,자본재,20240604
016250,SGC E&C,산업재,자본재,20240604
099410,동방선기,산업재,자본재,20240604
089140,넥스턴바이오,산업재,자본재,20240604
091590,남화토건,산업재,자본재,20240604
048770,TPC,산업재,자본재,20240604
039020,이건홀딩스,산업재,자본재,20240604
002410,범양건영,산업재,자본재,20240604
138360,협진,산업재,자본재,20240604
009440,KC그린홀딩스,산업재,자본재,20240604
198440,고려시멘트,산업재,자본재,20240604
100660,서암기계공업,산업재,자본재,20240604
059270,해성에어로보틱스,산업재,자본재,20240604
011090,에넥스,산업재,자본재,20240604
044780,에이치케이,산업재,자본재,20240604
004440,삼일씨엔에스,산업재,자본재,20240604
221840,하이즈항공,산업재,자본재,20240604
053160,프리엠스,산업재,자본재,20240604
043340,에쎈테크,산업재,자본재,20240604
237750,피앤씨테크,산업재,자본재,20240604
065570,삼영이엔씨,산업재,자본재,20240604
035200,프럼파스트,산업재,자본재,20240604
365330,에스와이스틸텍,산업재,자본재,20240604
228340,동양파일,산업재,자본재,20240604
227100,퀀텀온,산업재,자본재,20240604
333430,일승,산업재,자본재,20240604
192390,윈하이텍,산업재,자본재,20240604
079000,와토스코리아,산업재,자본재,20240604
103230,에스앤더블류,산업재,자본재,20240604
073190,듀오백,산업재,자본재,20240604
044180,KD,산업재,자본재,20240604
060260,뉴보텍,산업재,자본재,20240604
134790,시디즈,산업재,자본재,20240604
071950,코아스,산업재,자본재,20240604
010400,우진아이엔에스,산업재,자본재,20240604
007680,대원,산업재,자본재,20240604
101680,한국정밀기계,산업재,자본재,20240604
079650,서산,산업재,자본재,20240604
006570,대림통상,산업재,자본재,20240604
012750,에스원,산업재,상업서비스와공급품,20240604
383310,에코프로에이치엔,산업재,상업서비스와공급품,20240604
030190,NICE평가정보,산업재,상업서비스와공급품,20240604
060150,인선이엔티,산업재,상업서비스와공급품,20240604
122900,아이마켓코리아,산업재,상업서비스와공급품,20240604
029960,코엔텍,산업재,상업서비스와공급품,20240604
036800,나이스정보통신,산업재,상업서비스와공급품,20240604
377450,리파인,산업재,상업서비스와공급품,20240604
090850,현대이지웰,산업재,상업서비스와공급품,20240604
203650,드림시큐리티,산업재,상업서비스와공급품,20240604
143240,사람인,산업재,상업서비스와공급품,20240604
058850,KTcs,산업재,상업서비스와공급품,20240604
034950,한국기업평가,산업재,상업서비스와공급품,20240604
049720,고려신용정보,산업재,상업서비스와공급품,20240604
043910,자연과환경,산업재,상업서비스와공급품,20240604
448280,에코아이,산업재,상업서비스와공급품,20240604
058860,KTis,산업재,상업서비스와공급품,20240604
105760,포스뱅크,산업재,상업서비스와공급품,20240604
130580,나이스디앤비,산업재,상업서비스와공급품,20240604
092130,이크레더블,산업재,상업서비스와공급품,20240604
094280,효성ITX,산업재,상업서비스와공급품,20240604
036120,SCI평가정보,산업재,상업서비스와공급품,20240604
440320,오픈놀,산업재,상업서비스와공급품,20240604
033050,제이엠아이,산업재,상업서비스와공급품,20240604
069140,누리플랜,산업재,상업서비스와공급품,20240604
030960,양지사,산업재,상업서비스와공급품,20240604
011200,HMM,산업재,운송,20240604
003490,대한항공,산업재,운송,20240604
088980,맥쿼리인프라,산업재,운송,20240604
086280,현대글로비스,산업재,운송,20240604
180640,한진칼,산업재,운송,20240604
000120,CJ대한통운,산업재,운송,20240604
028670,팬오션,산업재,운송,20240604
020560,아시아나항공,산업재,운송,20240604
003280,흥아해운,산업재,운송,20240604
403550,쏘카,산업재,운송,20240604
089860,롯데렌탈,산업재,운송,20240604
319400,현대무벡스,산업재,운송,20240604
005880,대한해운,산업재,운송,20240604
089590,제주항공,산업재,운송,20240604
272450,진에어,산업재,운송,20240604
091810,티웨이항공,산업재,운송,20240604
002320,한진,산업재,운송,20240604
298690,에어부산,산업재,운송,20240604
004360,세방,산업재,운송,20240604
004140,동방,산업재,운송,20240604
009070,KCTC,산업재,운송,20240604
044450,KSS해운,산업재,운송,20240604
005430,한국공항,산업재,운송,20240604
067900,와이엔텍,산업재,운송,20240604
000700,유수홀딩스,산업재,운송,20240604
124560,태웅로직스,산업재,운송,20240604
095570,AJ네트웍스,산업재,운송,20240604
009180,한솔로지스틱스,산업재,운송,20240604
003100,선광,산업재,운송,20240604
065710,서호전기,산업재,운송,20240604
045340,토탈소프트,산업재,운송,20240604
024800,유성티엔에스,산업재,운송,20240604
054300,팬스타엔터프라이즈,산업재,운송,20240604
014130,한익스프레스,산업재,운송,20240604
038390,레드캡투어,산업재,운송,20240604
040610,SG&G,산업재,운송,20240604
129260,인터지스,산업재,운송,20240604
121890,에스디시스템,산업재,운송,20240604
032280,삼일,산업재,운송,20240604
084670,동양고속,산업재,운송,20240604
000650,천일고속,산업재,운송,20240604
005380,현대차,경기관련소비재,자동차와부품,20240604
000270,기아,경기관련소비재,자동차와부품,20240604
012330,현대모비스,경기관련소비재,자동차와부품,20240604
161390,한국타이어앤테크놀로지,경기관련소비재,자동차와부품,20240604
204320,HL만도,경기관련소비재,자동차와부품,20240604
011210,현대위아,경기관련소비재,자동차와부품,20240604
004490,세방전지,경기관련소비재,자동차와부품,20240604
018880,한온시스템,경기관련소비재,자동차와부품,20240604
073240,금호타이어,경기관련소비재,자동차와부품,20240604
005850,에스엘,경기관련소비재,자동차와부품,20240604
025540,한국단자,경기관련소비재,자동차와부품,20240604
003620,KG모빌리티,경기관련소비재,자동차와부품,20240604
064960,SNT모티브,경기관련소비재,자동차와부품,20240604
015750,성우하이텍,경기관련소비재,자동차와부품,20240604
000240,한국앤컴퍼니,경기관련소비재,자동차와부품,20240604
007340,DN오토모티브,경기관련소비재,자동차와부품,20240604
009900,명신산업,경기관련소비재,자동차와부품,20240604
271940,일진하이솔루스,경기관련소비재,자동차와부품,20240604
060980,HL홀딩스,경기관련소비재,자동차와부품,20240604
