종목코드,종목명,산업,섹터,DT
004000,롯데정밀화학,소재,소재,20240520
281740,레이크머티리얼즈,소재,소재,20240520
005420,코스모화학,소재,소재,20240520
120110,코오롱인더,소재,소재,20240520
456040,OCI,소재,소재,20240520
285130,SK케미칼,소재,소재,20240520
002710,TCC스틸,소재,소재,20240520
006110,삼아알미늄,소재,소재,20240520
006650,대한유화,소재,소재,20240520
069260,TKG휴켐스,소재,소재,20240520
009520,포스코엠텍,소재,소재,20240520
460860,동국제강,소재,소재,20240520
093370,후성,소재,소재,20240520
014830,유니드,소재,소재,20240520
178920,PI첨단소재,소재,소재,20240520
003030,세아제강지주,소재,소재,20240520
161000,애경케미칼,소재,소재,20240520
089010,켐트로닉스,소재,소재,20240520
101360,에코앤드림,소재,소재,20240520
005690,파미셀,소재,소재,20240520
001430,세아베스틸지주,소재,소재,20240520
000070,삼양홀딩스,소재,소재,20240520
008730,율촌화학,소재,소재,20240520
007690,국도화학,소재,소재,20240520
002840,미원상사,소재,소재,20240520
002030,아세아,소재,소재,20240520
104830,원익머트리얼즈,소재,소재,20240520
104700,한국철강,소재,소재,20240520
017860,DS단석,소재,소재,20240520
014820,동원시스템즈,소재,소재,20240520
033500,동성화인텍,소재,소재,20240520
004430,송원산업,소재,소재,20240520
008350,남선알미늄,소재,소재,20240520
001230,동국홀딩스,소재,소재,20240520
005810,풍산홀딩스,소재,소재,20240520
002240,고려제강,소재,소재,20240520
016380,KG스틸,소재,소재,20240520
357550,석경에이티,소재,소재,20240520
002310,아세아제지,소재,소재,20240520
213500,한솔제지,소재,소재,20240520
002960,한국쉘석유,소재,소재,20240520
001390,KG케미칼,소재,소재,20240520
005160,동국산업,소재,소재,20240520
004560,현대비앤지스틸,소재,소재,20240520
001340,백광산업,소재,소재,20240520
005950,이수화학,소재,소재,20240520
001780,알루코,소재,소재,20240520
460850,동국씨엠,소재,소재,20240520
003240,태광산업,소재,소재,20240520
298000,효성화학,소재,소재,20240520
306200,세아제강,소재,소재,20240520
025860,남해화학,소재,소재,20240520
084010,대한제강,소재,소재,20240520
002810,삼영무역,소재,소재,20240520
268280,미원에스씨,소재,소재,20240520
011500,한농화성,소재,소재,20240520
115390,락앤락,소재,소재,20240520
005010,휴스틸,소재,소재,20240520
001940,KISCO홀딩스,소재,소재,20240520
025820,이구산업,소재,소재,20240520
034810,해성산업,소재,소재,20240520
251970,펌텍코리아,소재,소재,20240520
017890,한국알콜,소재,소재,20240520
102260,동성케미컬,소재,소재,20240520
220260,켐트로스,소재,소재,20240520
058430,포스코스틸리온,소재,소재,20240520
016590,신대양제지,소재,소재,20240520
081000,일진다이아,소재,소재,20240520
027410,BGF,소재,소재,20240520
251370,와이엠티,소재,소재,20240520
018470,조일알미늄,소재,소재,20240520
027970,한국제지,소재,소재,20240520
012800,대창,소재,소재,20240520
003720,삼영,소재,소재,20240520
012610,경인양행,소재,소재,20240520
004090,한국석유,소재,소재,20240520
138490,코오롱ENP,소재,소재,20240520
139990,아주스틸,소재,소재,20240520
014580,태경비케이,소재,소재,20240520
027580,상보,소재,소재,20240520
000180,성창기업지주,소재,소재,20240520
004150,한솔홀딩스,소재,소재,20240520
100130,동국S&C,소재,소재,20240520
012320,경동인베스트,소재,소재,20240520
124500,아이티센,소재,소재,20240520
004250,NPC,소재,소재,20240520
092790,넥스틸,소재,소재,20240520
025000,KPX케미칼,소재,소재,20240520
104480,티케이케미칼,소재,소재,20240520
272550,삼양패키징,소재,소재,20240520
000970,한국주철관,소재,소재,20240520
006890,태경케미컬,소재,소재,20240520
008970,동양철관,소재,소재,20240520
083420,그린케미칼,소재,소재,20240520
055490,테이팩스,소재,소재,20240520
003650,미창석유,소재,소재,20240520
100250,진양홀딩스,소재,소재,20240520
014160,대영포장,소재,소재,20240520
006840,AK홀딩스,소재,소재,20240520
009580,무림P&P,소재,소재,20240520
015890,태경산업,소재,소재,20240520
000480,CR홀딩스,소재,소재,20240520
023600,삼보판지,소재,소재,20240520
069460,대호에이엘,소재,소재,20240520
107590,미원홀딩스,소재,소재,20240520
120240,대정화금,소재,소재,20240520
002200,한국수출포장,소재,소재,20240520
011280,태림포장,소재,소재,20240520
081150,티플랙스,소재,소재,20240520
042040,케이피엠테크,소재,소재,20240520
008260,NI스틸,소재,소재,20240520
032560,황금에스티,소재,소재,20240520
023440,제이스코홀딩스,소재,소재,20240520
004540,깨끗한나라,소재,소재,20240520
009190,대양금속,소재,소재,20240520
134380,미원화학,소재,소재,20240520
036640,HRS,소재,소재,20240520
010040,한국내화,소재,소재,20240520
021050,서원,소재,소재,20240520
037370,EG,소재,소재,20240520
001020,페이퍼코리아,소재,소재,20240520
092230,KPX홀딩스,소재,소재,20240520
462520,조선내화,소재,소재,20240520
002360,SH에너지화학,소재,소재,20240520
025550,한국선재,소재,소재,20240520
023900,풍국주정,소재,소재,20240520
004890,동일산업,소재,소재,20240520
003780,진양산업,소재,소재,20240520
033310,엠투엔,소재,소재,20240520
039240,경남스틸,소재,소재,20240520
016100,리더스코스메틱,소재,소재,20240520
024090,디씨엠,소재,소재,20240520
014190,원익큐브,소재,소재,20240520
009200,무림페이퍼,소재,소재,20240520
007590,동방아그로,소재,소재,20240520
002100,경농,소재,소재,20240520
036670,KCI,소재,소재,20240520
058650,세아홀딩스,소재,소재,20240520
007280,한국특강,소재,소재,20240520
136410,아셈스,소재,소재,20240520
023450,동남합성,소재,소재,20240520
128660,피제이메탈,소재,소재,20240520
071090,하이스틸,소재,소재,20240520
120030,조선선재,소재,소재,20240520
053260,금강철강,소재,소재,20240520
009620,삼보산업,소재,소재,20240520
045060,오공,소재,소재,20240520
003830,대한화섬,소재,소재,20240520
008420,문배철강,소재,소재,20240520
318000,KBG,소재,소재,20240520
014440,영보화학,소재,소재,20240520
177830,파버나인,소재,소재,20240520
017480,삼현철강,소재,소재,20240520
009730,이렘,소재,소재,20240520
010640,진양폴리,소재,소재,20240520
396300,세아메카닉스,소재,소재,20240520
019440,세아특수강,소재,소재,20240520
075970,동국알앤에스,소재,소재,20240520
286750,나노브릭,소재,소재,20240520
004780,대륙제관,소재,소재,20240520
026940,부국철강,소재,소재,20240520
247660,나노씨엠에스,소재,소재,20240520
187790,나노,소재,소재,20240520
101240,씨큐브,소재,소재,20240520
009460,한창제지,소재,소재,20240520
017650,대림제지,소재,소재,20240520
097870,효성오앤비,소재,소재,20240520
048470,대동스틸,소재,소재,20240520
002220,한일철강,소재,소재,20240520
069730,DSR제강,소재,소재,20240520
222420,쎄노텍,소재,소재,20240520
021040,대호특수강,소재,소재,20240520
294140,레몬,소재,소재,20240520
004450,삼화왕관,소재,소재,20240520
352940,인바이오,소재,소재,20240520
037760,쎄니트,소재,소재,20240520
162300,신스틸,소재,소재,20240520
006740,영풍제지,소재,소재,20240520
263920,휴엠앤씨,소재,소재,20240520
037230,한국팩키지,소재,소재,20240520
001550,조비,소재,소재,20240520
051630,진양화학,소재,소재,20240520
060480,국일신동,소재,소재,20240520
285800,진영,소재,소재,20240520
001560,제일연마,소재,소재,20240520
066430,와이오엠,소재,소재,20240520
008370,원풍,소재,소재,20240520
012620,원일특강,소재,소재,20240520
155660,DSR,소재,소재,20240520
091970,나노캠텍,소재,소재,20240520
000590,CS홀딩스,소재,소재,20240520
024070,WISCOM,소재,소재,20240520
050760,에스폴리텍,소재,소재,20240520
133820,화인베스틸,소재,소재,20240520
332290,누보,소재,소재,20240520
079170,한창산업,소재,소재,20240520
012160,영흥,소재,소재,20240520
002820,SUN&L,소재,소재,20240520
263770,유에스티,소재,소재,20240520
003080,성보화학,소재,소재,20240520
140520,대창스틸,소재,소재,20240520
060380,동양에스텍,소재,소재,20240520
008870,금비,소재,소재,20240520
002870,신풍,소재,소재,20240520
001810,무림SP,소재,소재,20240520
002690,동일제강,소재,소재,20240520
007770,한일화학,소재,소재,20240520
340440,세림B&G,소재,소재,20240520
048830,엔피케이,소재,소재,20240520
191410,육일씨엔에쓰,소재,소재,20240520
010420,한솔PNS,소재,소재,20240520
196700,웹스,소재,소재,20240520
054410,케이피티유,소재,소재,20240520
221980,케이디켐,소재,소재,20240520
049830,승일,소재,소재,20240520
005820,원림,소재,소재,20240520
000760,이화산업,소재,소재,20240520
025890,한국주강,소재,소재,20240520
026910,광진실업,소재,소재,20240520
014970,삼륭물산,소재,소재,20240520
001770,SHD,소재,소재,20240520
115570,스타플렉스,소재,소재,20240520
028260,삼성물산,산업재,자본재,20240520
012450,한화에어로스페이스,산업재,자본재,20240520
003550,LG,산업재,자본재,20240520
034020,두산에너빌리티,산업재,자본재,20240520
009540,HD한국조선해양,산업재,자본재,20240520
010140,삼성중공업,산업재,자본재,20240520
034730,SK,산업재,자본재,20240520
267260,HD현대일렉트릭,산업재,자본재,20240520
047810,한국항공우주,산업재,자본재,20240520
028050,삼성E&A,산업재,자본재,20240520
010120,LS ELECTRIC,산업재,자본재,20240520
006260,LS,산업재,자본재,20240520
047050,포스코인터내셔널,산업재,자본재,20240520
042660,한화오션,산업재,자본재,20240520
241560,두산밥캣,산업재,자본재,20240520
064350,현대로템,산업재,자본재,20240520
000720,현대건설,산업재,자본재,20240520
001040,CJ,산업재,자본재,20240520
329180,HD현대중공업,산업재,자본재,20240520
298040,효성중공업,산업재,자본재,20240520
079550,LIG넥스원,산업재,자본재,20240520
010620,HD현대미포,산업재,자본재,20240520
002380,KCC,산업재,자본재,20240520
454910,두산로보틱스,산업재,자본재,20240520
017800,현대엘리베이,산업재,자본재,20240520
443060,HD현대마린솔루션,산업재,자본재,20240520
277810,레인보우로보틱스,산업재,자본재,20240520
272210,한화시스템,산업재,자본재,20240520
042670,HD현대인프라코어,산업재,자본재,20240520
375500,DL이앤씨,산업재,자본재,20240520
006360,GS건설,산업재,자본재,20240520
000880,한화,산업재,자본재,20240520
001120,LX인터내셔널,산업재,자본재,20240520
001440,대한전선,산업재,자본재,20240520
000150,두산,산업재,자본재,20240520
047040,대우건설,산업재,자본재,20240520
033100,제룡전기,산업재,자본재,20240520
294870,HDC현대산업개발,산업재,자본재,20240520
004990,롯데지주,산업재,자본재,20240520
003410,쌍용C&E,산업재,자본재,20240520
082740,한화엔진,산업재,자본재,20240520
009240,한샘,산업재,자본재,20240520
267270,HD현대건설기계,산업재,자본재,20240520
001740,SK네트웍스,산업재,자본재,20240520
004800,효성,산업재,자본재,20240520
100090,SK오션플랜트,산업재,자본재,20240520
103590,일진전기,산업재,자본재,20240520
056190,에스에프에이,산업재,자본재,20240520
099320,쎄트렉아이,산업재,자본재,20240520
068240,다원시스,산업재,자본재,20240520
005440,현대지에프홀딩스,산업재,자본재,20240520
010780,아이에스동서,산업재,자본재,20240520
344820,KCC글라스,산업재,자본재,20240520
229640,LS에코에너지,산업재,자본재,20240520
017960,한국카본,산업재,자본재,20240520
418550,제이오,산업재,자본재,20240520
383800,LX홀딩스,산업재,자본재,20240520
001470,삼부토건,산업재,자본재,20240520
032820,우리기술,산업재,자본재,20240520
300720,한일시멘트,산업재,자본재,20240520
108670,LX하우시스,산업재,자본재,20240520
012630,HDC,산업재,자본재,20240520
348340,뉴로메카,산업재,자본재,20240520
114190,강원에너지,산업재,자본재,20240520
000500,가온전선,산업재,자본재,20240520
006340,대원전선,산업재,자본재,20240520
013030,하이록코리아,산업재,자본재,20240520
074610,이엔플러스,산업재,자본재,20240520
011760,현대코퍼레이션,산업재,자본재,20240520
090360,로보스타,산업재,자본재,20240520
060370,LS마린솔루션,산업재,자본재,20240520
014620,성광벤드,산업재,자본재,20240520
090710,휴림로봇,산업재,자본재,20240520
101670,하이드로리튬,산업재,자본재,20240520
282880,코윈테크,산업재,자본재,20240520
451760,컨텍,산업재,자본재,20240520
045100,한양이엔지,산업재,자본재,20240520
126340,비나텍,산업재,자본재,20240520
023160,태광,산업재,자본재,20240520
000490,대동,산업재,자본재,20240520
108490,로보티즈,산업재,자본재,20240520
006910,보성파워텍,산업재,자본재,20240520
214430,아이쓰리시스템,산업재,자본재,20240520
183190,아세아시멘트,산업재,자본재,20240520
023410,유진기업,산업재,자본재,20240520
056080,유진로봇,산업재,자본재,20240520
067390,아스트,산업재,자본재,20240520
071970,STX중공업,산업재,자본재,20240520
025900,동화기업,산업재,자본재,20240520
035890,서희건설,산업재,자본재,20240520
004980,성신양회,산업재,자본재,20240520
013890,지누스,산업재,자본재,20240520
003300,한일홀딩스,산업재,자본재,20240520
195990,에이비프로바이오,산업재,자본재,20240520
002900,TYM,산업재,자본재,20240520
016800,퍼시스,산업재,자본재,20240520
079430,현대리바트,산업재,자본재,20240520
000390,삼화페인트,산업재,자본재,20240520
109610,에스와이,산업재,자본재,20240520
075580,세진중공업,산업재,자본재,20240520
019210,와이지-원,산업재,자본재,20240520
011700,한신기계,산업재,자본재,20240520
460930,현대힘스,산업재,자본재,20240520
094820,일진파워,산업재,자본재,20240520
099440,스맥,산업재,자본재,20240520
002150,도화엔지니어링,산업재,자본재,20240520
060310,3S,산업재,자본재,20240520
001520,동양,산업재,자본재,20240520
042370,비츠로테크,산업재,자본재,20240520
038500,삼표시멘트,산업재,자본재,20240520
036890,진성티이씨,산업재,자본재,20240520
053690,한미글로벌,산업재,자본재,20240520
388050,지투파워,산업재,자본재,20240520
140670,알에스오토메이션,산업재,자본재,20240520
388720,유일로보틱스,산업재,자본재,20240520
095190,이엠코리아,산업재,자본재,20240520
013120,동원개발,산업재,자본재,20240520
297090,씨에스베어링,산업재,자본재,20240520
105840,우진,산업재,자본재,20240520
001250,GS글로벌,산업재,자본재,20240520
002020,코오롱,산업재,자본재,20240520
066980,한성크린텍,산업재,자본재,20240520
018310,삼목에스폼,산업재,자본재,20240520
036560,영풍정밀,산업재,자본재,20240520
028100,동아지질,산업재,자본재,20240520
090350,노루페인트,산업재,자본재,20240520
015230,대창단조,산업재,자본재,20240520
206400,베노티앤알,산업재,자본재,20240520
036190,금화피에스시,산업재,자본재,20240520
010820,퍼스텍,산업재,자본재,20240520
009160,SIMPAC,산업재,자본재,20240520
119850,지엔씨에너지,산업재,자본재,20240520
210540,디와이파워,산업재,자본재,20240520
039570,HDC랩스,산업재,자본재,20240520
065450,빅텍,산업재,자본재,20240520
104460,디와이피엔에프,산업재,자본재,20240520
000860,강남제비스코,산업재,자본재,20240520
026150,특수건설,산업재,자본재,20240520
053080,케이엔솔,산업재,자본재,20240520
004380,삼익THK,산업재,자본재,20240520
274090,켄코아에어로스페이스,산업재,자본재,20240520
014940,오리엔탈정공,산업재,자본재,20240520
024840,KBI메탈,산업재,자본재,20240520
015860,일진홀딩스,산업재,자본재,20240520
199430,케이엔알시스템,산업재,자본재,20240520
043220,티에스넥스젠,산업재,자본재,20240520
013570,디와이,산업재,자본재,20240520
007210,벽산,산업재,자본재,20240520
007820,에스엠코어,산업재,자본재,20240520
382900,범한퓨얼셀,산업재,자본재,20240520
186230,그린플러스,산업재,자본재,20240520
011370,서한,산업재,자본재,20240520
389500,에스비비테크,산업재,자본재,20240520
014280,금강공업,산업재,자본재,20240520
277880,티에스아이,산업재,자본재,20240520
002990,금호건설,산업재,자본재,20240520
255220,SG,산업재,자본재,20240520
147830,제룡산업,산업재,자본재,20240520
005870,휴니드,산업재,자본재,20240520
017040,광명전기,산업재,자본재,20240520
013580,계룡건설,산업재,자본재,20240520
002780,진흥기업,산업재,자본재,20240520
100840,SNT에너지,산업재,자본재,20240520
199820,제일일렉트릭,산업재,자본재,20240520
361390,제노코,산업재,자본재,20240520
060560,홈센타홀딩스,산업재,자본재,20240520
071670,에이테크솔루션,산업재,자본재,20240520
024880,케이피에프,산업재,자본재,20240520
065950,웰크론,산업재,자본재,20240520
096350,대창솔루션,산업재,자본재,20240520
049180,셀루메드,산업재,자본재,20240520
225530,보광산업,산업재,자본재,20240520
159010,아스플로,산업재,자본재,20240520
017550,수산중공업,산업재,자본재,20240520
073010,케이에스피,산업재,자본재,20240520
010960,삼호개발,산업재,자본재,20240520
108380,대양전기공업,산업재,자본재,20240520
037440,희림,산업재,자본재,20240520
101930,인화정공,산업재,자본재,20240520
017510,세명전기,산업재,자본재,20240520
051490,나라엠앤디,산업재,자본재,20240520
002460,화성산업,산업재,자본재,20240520
085310,엔케이,산업재,자본재,20240520
000910,유니온,산업재,자본재,20240520
011810,STX,산업재,자본재,20240520
011560,세보엠이씨,산업재,자본재,20240520
000320,노루홀딩스,산업재,자본재,20240520
041440,현대에버다임,산업재,자본재,20240520
448710,코츠테크놀로지,산업재,자본재,20240520
105740,디케이락,산업재,자본재,20240520
126730,코칩,산업재,자본재,20240520
077970,STX엔진,산업재,자본재,20240520
004960,한신공영,산업재,자본재,20240520
086670,비엠티,산업재,자본재,20240520
317850,대모,산업재,자본재,20240520
309930,오하임앤컴퍼니,산업재,자본재,20240520
092460,한라IMS,산업재,자본재,20240520
066620,국보디자인,산업재,자본재,20240520
090410,덕신이피씨,산업재,자본재,20240520
025750,한솔홈데코,산업재,자본재,20240520
007110,일신석재,산업재,자본재,20240520
006390,한일현대시멘트,산업재,자본재,20240520
034300,신세계건설,산업재,자본재,20240520
033540,파라텍,산업재,자본재,20240520
049430,코메론,산업재,자본재,20240520
010660,화천기계,산업재,자본재,20240520
084180,수성웹툰,산업재,자본재,20240520
317400,자이에스앤디,산업재,자본재,20240520
025950,동신건설,산업재,자본재,20240520
042940,상지건설,산업재,자본재,20240520
019990,에너토크,산업재,자본재,20240520
015590,KIB플러그에너지,산업재,자본재,20240520
003010,혜인,산업재,자본재,20240520
005960,동부건설,산업재,자본재,20240520
097230,HJ중공업,산업재,자본재,20240520
054930,유신,산업재,자본재,20240520
013700,까뮤이앤씨,산업재,자본재,20240520
038010,제일테크노스,산업재,자본재,20240520
054540,삼영엠텍,산업재,자본재,20240520
452280,한선엔지니어링,산업재,자본재,20240520
003800,에이스침대,산업재,자본재,20240520
058730,다스코,산업재,자본재,20240520
014790,HL D&I,산업재,자본재,20240520
037350,성도이엔지,산업재,자본재,20240520
004910,조광페인트,산업재,자본재,20240520
007610,선도전기,산업재,자본재,20240520
013810,스페코,산업재,자본재,20240520
005750,대림B&Co,산업재,자본재,20240520
003070,코오롱글로벌,산업재,자본재,20240520
101170,우림피티에스,산업재,자본재,20240520
008830,대동기어,산업재,자본재,20240520
008250,이건산업,산업재,자본재,20240520
000850,화천기공,산업재,자본재,20240520
119650,KC코트렐,산업재,자본재,20240520
129920,대성하이텍,산업재,자본재,20240520
056730,CNT85,산업재,자본재,20240520
006050,국영지앤엠,산업재,자본재,20240520
021320,KCC건설,산업재,자본재,20240520
046940,우원개발,산업재,자본재,20240520
101000,상상인인더스트리,산업재,자본재,20240520
417970,모델솔루션,산업재,자본재,20240520
446070,유니드비티플러스,산업재,자본재,20240520
171120,라이온켐텍,산업재,자본재,20240520
049800,우진플라임,산업재,자본재,20240520
138070,신진에스엠,산업재,자본재,20240520
039610,화성밸브,산업재,자본재,20240520
050860,아세아텍,산업재,자본재,20240520
011390,부산산업,산업재,자본재,20240520
010240,흥국,산업재,자본재,20240520
001840,이화공영,산업재,자본재,20240520
022220,TKG애강,산업재,자본재,20240520
189860,서전기전,산업재,자본재,20240520
109860,동일금속,산업재,자본재,20240520
054180,메디콕스,산업재,자본재,20240520
004870,티웨이홀딩스,산업재,자본재,20240520
017000,신원종합개발,산업재,자본재,20240520
076080,웰크론한텍,산업재,자본재,20240520
465770,STX그린로지스,산업재,자본재,20240520
013360,일성건설,산업재,자본재,20240520
065570,삼영이엔씨,산업재,자본재,20240520
002290,삼일기업공사,산업재,자본재,20240520
023960,에쓰씨엔지니어링,산업재,자본재,20240520
119500,포메탈,산업재,자본재,20240520
006920,모헨즈,산업재,자본재,20240520
407400,꿈비,산업재,자본재,20240520
415380,스튜디오삼익,산업재,자본재,20240520
008470,부스타,산업재,자본재,20240520
317830,에스피시스템스,산업재,자본재,20240520
099410,동방선기,산업재,자본재,20240520
092440,기신정기,산업재,자본재,20240520
023350,한국종합기술,산업재,자본재,20240520
089140,넥스턴바이오,산업재,자본재,20240520
001260,남광토건,산업재,자본재,20240520
091590,남화토건,산업재,자본재,20240520
016250,SGC E&C,산업재,자본재,20240520
059270,해성에어로보틱스,산업재,자본재,20240520
048770,TPC,산업재,자본재,20240520
002410,범양건영,산업재,자본재,20240520
039020,이건홀딩스,산업재,자본재,20240520
138360,협진,산업재,자본재,20240520
044780,에이치케이,산업재,자본재,20240520
004440,삼일씨엔에스,산업재,자본재,20240520
198440,고려시멘트,산업재,자본재,20240520
009440,KC그린홀딩스,산업재,자본재,20240520
011090,에넥스,산업재,자본재,20240520
237750,피앤씨테크,산업재,자본재,20240520
035200,프럼파스트,산업재,자본재,20240520
043340,에쎈테크,산업재,자본재,20240520
053160,프리엠스,산업재,자본재,20240520
221840,하이즈항공,산업재,자본재,20240520
365330,에스와이스틸텍,산업재,자본재,20240520
100660,서암기계공업,산업재,자본재,20240520
228340,동양파일,산업재,자본재,20240520
079000,와토스코리아,산업재,자본재,20240520
227100,퀀텀온,산업재,자본재,20240520
192390,윈하이텍,산업재,자본재,20240520
103230,에스앤더블류,산업재,자본재,20240520
333430,일승,산업재,자본재,20240520
073190,듀오백,산업재,자본재,20240520
044180,KD,산업재,자본재,20240520
134790,시디즈,산업재,자본재,20240520
071950,코아스,산업재,자본재,20240520
010400,우진아이엔에스,산업재,자본재,20240520
101680,한국정밀기계,산업재,자본재,20240520
060260,뉴보텍,산업재,자본재,20240520
007680,대원,산업재,자본재,20240520
006570,대림통상,산업재,자본재,20240520
079650,서산,산업재,자본재,20240520
012750,에스원,산업재,상업서비스와공급품,20240520
383310,에코프로에이치엔,산업재,상업서비스와공급품,20240520
030190,NICE평가정보,산업재,상업서비스와공급품,20240520
060150,인선이엔티,산업재,상업서비스와공급품,20240520
122900,아이마켓코리아,산업재,상업서비스와공급품,20240520
029960,코엔텍,산업재,상업서비스와공급품,20240520
036800,나이스정보통신,산업재,상업서비스와공급품,20240520
377450,리파인,산업재,상업서비스와공급품,20240520
203650,드림시큐리티,산업재,상업서비스와공급품,20240520
090850,현대이지웰,산업재,상업서비스와공급품,20240520
143240,사람인,산업재,상업서비스와공급품,20240520
058850,KTcs,산업재,상업서비스와공급품,20240520
034950,한국기업평가,산업재,상업서비스와공급품,20240520
043910,자연과환경,산업재,상업서비스와공급품,20240520
049720,고려신용정보,산업재,상업서비스와공급품,20240520
448280,에코아이,산업재,상업서비스와공급품,20240520
058860,KTis,산업재,상업서비스와공급품,20240520
105760,포스뱅크,산업재,상업서비스와공급품,20240520
130580,나이스디앤비,산업재,상업서비스와공급품,20240520
092130,이크레더블,산업재,상업서비스와공급품,20240520
094280,효성ITX,산업재,상업서비스와공급품,20240520
036120,SCI평가정보,산업재,상업서비스와공급품,20240520
440320,오픈놀,산업재,상업서비스와공급품,20240520
033050,제이엠아이,산업재,상업서비스와공급품,20240520
030960,양지사,산업재,상업서비스와공급품,20240520
069140,누리플랜,산업재,상업서비스와공급품,20240520
011200,HMM,산업재,운송,20240520
003490,대한항공,산업재,운송,20240520
088980,맥쿼리인프라,산업재,운송,20240520
086280,현대글로비스,산업재,운송,20240520
180640,한진칼,산업재,운송,20240520
000120,CJ대한통운,산업재,운송,20240520
028670,팬오션,산업재,운송,20240520
020560,아시아나항공,산업재,운송,20240520
003280,흥아해운,산업재,운송,20240520
403550,쏘카,산업재,운송,20240520
089860,롯데렌탈,산업재,운송,20240520
319400,현대무벡스,산업재,운송,20240520
089590,제주항공,산업재,운송,20240520
005880,대한해운,산업재,운송,20240520
272450,진에어,산업재,운송,20240520
091810,티웨이항공,산업재,운송,20240520
002320,한진,산업재,운송,20240520
298690,에어부산,산업재,운송,20240520
004360,세방,산업재,운송,20240520
044450,KSS해운,산업재,운송,20240520
009070,KCTC,산업재,운송,20240520
004140,동방,산업재,운송,20240520
005430,한국공항,산업재,운송,20240520
067900,와이엔텍,산업재,운송,20240520
000700,유수홀딩스,산업재,운송,20240520
124560,태웅로직스,산업재,운송,20240520
095570,AJ네트웍스,산업재,운송,20240520
009180,한솔로지스틱스,산업재,운송,20240520
003100,선광,산업재,운송,20240520
065710,서호전기,산업재,운송,20240520
054300,팬스타엔터프라이즈,산업재,운송,20240520
024800,유성티엔에스,산업재,운송,20240520
045340,토탈소프트,산업재,운송,20240520
014130,한익스프레스,산업재,운송,20240520
038390,레드캡투어,산업재,운송,20240520
040610,SG&G,산업재,운송,20240520
129260,인터지스,산업재,운송,20240520
121890,에스디시스템,산업재,운송,20240520
032280,삼일,산업재,운송,20240520
084670,동양고속,산업재,운송,20240520
000650,천일고속,산업재,운송,20240520
005380,현대차,경기관련소비재,자동차와부품,20240520
000270,기아,경기관련소비재,자동차와부품,20240520
012330,현대모비스,경기관련소비재,자동차와부품,20240520
161390,한국타이어앤테크놀로지,경기관련소비재,자동차와부품,20240520
204320,HL만도,경기관련소비재,자동차와부품,20240520
011210,현대위아,경기관련소비재,자동차와부품,20240520
018880,한온시스템,경기관련소비재,자동차와부품,20240520
004490,세방전지,경기관련소비재,자동차와부품,20240520
073240,금호타이어,경기관련소비재,자동차와부품,20240520
005850,에스엘,경기관련소비재,자동차와부품,20240520
003620,KG모빌리티,경기관련소비재,자동차와부품,20240520
025540,한국단자,경기관련소비재,자동차와부품,20240520
015750,성우하이텍,경기관련소비재,자동차와부품,20240520
064960,SNT모티브,경기관련소비재,자동차와부품,20240520
000240,한국앤컴퍼니,경기관련소비재,자동차와부품,20240520
007340,DN오토모티브,경기관련소비재,자동차와부품,20240520
009900,명신산업,경기관련소비재,자동차와부품,20240520
002350,넥센타이어,경기관련소비재,자동차와부품,20240520
060980,HL홀딩스,경기관련소비재,자동차와부품,20240520
